"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
h4-120,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-121,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-122,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-123,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-124,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-125,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-126,y,Not at all enthusiastic,Trusted quite a bit,Quite positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Somewhat positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Some input,Slightly friendly,Once in a while,Slightly caring,Not at all supportive,Trust some,Slightly respectful,Quite challenging
h4-127,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-128,y,Slightly enthusiastic,Trusted a tremendous amount,Quite positive,Not at all supportive,Quite respectful,Quite optimistic,Once in a while,Somewhat supportive,Quite positive,Extremely positive,Quite important,Extremely positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Slightly friendly,Sometimes,Not at all caring,Slightly supportive,Do not trust at all,Somewhat respectful,Slightly challenging
h4-129,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-130,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-131,y,Slightly enthusiastic,Not at all trusted,Not at all positive,Not at all supportive,Somewhat respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Not at all positive,Somewhat important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,A little bit of input,Not at all friendly,Frequently,Not at all caring,Somewhat supportive,Trust a little bit,Not at all respectful,Quite challenging
h4-132,y,Slightly enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Extremely respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
h4-133,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-134,y,Extremely enthusiastic,Trusted quite a bit,Not at all positive,Extremely supportive,Not at all respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Not at all clearly,Some input,Somewhat friendly,Almost never,Slightly caring,Slightly supportive,Trust some,Slightly respectful,Somewhat challenging
h4-135,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-136,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-137,y,Not at all enthusiastic,Trusted a tremendous amount,Not at all positive,Not at all supportive,Somewhat respectful,Not at all optimistic,Once in a while,Slightly supportive,Slightly positive,Extremely positive,Extremely important,Quite positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Quite clearly,A tremendous amount of input,Not at all friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
h4-138,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-139,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-140,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-141,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-142,y,Not at all enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Quite respectful,Quite optimistic,Once in a while,Quite supportive,Somewhat positive,Quite positive,Extremely important,Extremely positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Extremely effective,Quite clearly,A tremendous amount of input,Slightly friendly,Sometimes,Somewhat caring,Slightly supportive,Do not trust at all,Somewhat respectful,Somewhat challenging
h4-143,y,Somewhat enthusiastic,Trusted somewhat,Quite positive,Quite supportive,Quite respectful,Somewhat optimistic,Frequently,Slightly supportive,Somewhat positive,Quite positive,Extremely important,Extremely positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,A tremendous amount of input,Somewhat friendly,Almost never,Somewhat caring,Quite supportive,Trust some,Quite respectful,Somewhat challenging
h4-144,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-145,y,Slightly enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Somewhat positive,Quite positive,Quite important,Quite positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Some input,Quite friendly,Almost all the time,Quite caring,Extremely supportive,Trust a tremendous amount,Quite respectful,Not at all challenging
h4-146,y,Slightly enthusiastic,Trusted a little bit,Slightly positive,Somewhat supportive,Somewhat respectful,Not at all optimistic,Sometimes,Not at all supportive,Not at all positive,Slightly positive,Slightly important,Slightly positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Once in a while,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Not at all challenging
h4-147,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-148,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-149,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-150,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-151,y,Slightly enthusiastic,Trusted a tremendous amount,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Frequently,Quite supportive,Quite positive,Extremely positive,Somewhat important,Quite positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Extremely friendly,Almost never,Quite caring,Somewhat supportive,Trust some,Somewhat respectful,Quite challenging
h4-152,y,Quite enthusiastic,Trusted somewhat,Somewhat positive,Extremely supportive,Slightly respectful,Somewhat optimistic,Almost all the time,Slightly supportive,Somewhat positive,Slightly positive,Not important at all,Not at all positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Slightly clearly,Almost no input,Quite friendly,Almost never,Somewhat caring,Somewhat supportive,Trust a little bit,Slightly respectful,Extremely challenging
h4-153,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Not at all supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Somewhat positive,Quite positive,Somewhat important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,A tremendous amount of input,Somewhat friendly,Sometimes,Quite caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
h4-154,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-155,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-156,y,Not at all enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Almost never,Slightly supportive,Somewhat positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Almost never,Slightly caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
h4-157,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-158,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-159,n,,,,,,,,,,,,,,,,,,,,,,,,,
h4-160,y,Somewhat enthusiastic,Trusted somewhat,Somewhat positive,Quite supportive,Somewhat respectful,Slightly optimistic,Almost all the time,Not at all supportive,Slightly positive,Quite positive,Quite important,Quite positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Quite effective,Somewhat clearly,A little bit of input,Somewhat friendly,Sometimes,Slightly caring,Somewhat supportive,Trust a little bit,Not at all respectful,Extremely challenging
