"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
h5-100,y,Slightly enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Slightly positive,Not at all positive,Slightly important,Slightly positive,Not at all effectively,Not knowledgeable at all,Not at all responsive,Slightly effective,Somewhat clearly,A little bit of input,Somewhat friendly,Once in a while,Somewhat caring,Slightly supportive,Trust a little bit,Slightly respectful,Somewhat challenging
h5-101,y,Extremely enthusiastic,Trusted a tremendous amount,Extremely positive,Extremely supportive,Quite respectful,Quite optimistic,Almost all the time,Somewhat supportive,Quite positive,Quite positive,Quite important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
h5-102,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-103,y,Not at all enthusiastic,Trusted somewhat,Quite positive,Not at all supportive,Quite respectful,Somewhat optimistic,Almost never,Slightly supportive,Not at all positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,Some input,Slightly friendly,Once in a while,Slightly caring,Not at all supportive,Trust a little bit,Slightly respectful,Quite challenging
h5-104,y,Not at all enthusiastic,Trusted quite a bit,Quite positive,Not at all supportive,Quite respectful,Quite optimistic,Sometimes,Somewhat supportive,Quite positive,Extremely positive,Somewhat important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Not at all clearly,Almost no input,Quite friendly,Once in a while,Somewhat caring,Quite supportive,Trust some,Somewhat respectful,Slightly challenging
h5-105,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-106,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-107,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-108,y,Extremely enthusiastic,Not at all trusted,Slightly positive,Extremely supportive,Not at all respectful,Slightly optimistic,Almost all the time,Slightly supportive,Somewhat positive,Slightly positive,Not important at all,Not at all positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Somewhat clearly,A little bit of input,Extremely friendly,Almost never,Extremely caring,Quite supportive,Trust some,Quite respectful,Not at all challenging
h5-109,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-110,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-111,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-112,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-113,y,Somewhat enthusiastic,Trusted a little bit,Somewhat positive,Slightly supportive,Slightly respectful,Slightly optimistic,Almost never,Slightly supportive,Somewhat positive,Slightly positive,Somewhat important,Quite positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Some input,Not at all friendly,Frequently,Not at all caring,Slightly supportive,Trust a little bit,Slightly respectful,Extremely challenging
h5-114,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-115,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-116,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-117,y,Extremely enthusiastic,Trusted a little bit,Quite positive,Extremely supportive,Quite respectful,Extremely optimistic,Sometimes,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,Quite a bit of input,Quite friendly,Frequently,Quite caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Slightly challenging
h5-118,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-119,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-120,y,Extremely enthusiastic,Trusted quite a bit,Slightly positive,Extremely supportive,Somewhat respectful,Slightly optimistic,Frequently,Not at all supportive,Not at all positive,Quite positive,Extremely important,Quite positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,Almost no input,Quite friendly,Once in a while,Extremely caring,Extremely supportive,Trust a tremendous amount,Somewhat respectful,Quite challenging
h5-121,y,Quite enthusiastic,Not at all trusted,Quite positive,Quite supportive,Extremely respectful,Extremely optimistic,Sometimes,Quite supportive,Quite positive,Not at all positive,Somewhat important,Quite positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust some,Somewhat respectful,Quite challenging
h5-122,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-123,y,Extremely enthusiastic,Trusted a little bit,Quite positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Frequently,Somewhat supportive,Slightly positive,Slightly positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Slightly caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
h5-124,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-125,y,Somewhat enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Somewhat respectful,Not at all optimistic,Once in a while,Slightly supportive,Somewhat positive,Slightly positive,Slightly important,Slightly positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Not at all effective,Slightly clearly,A little bit of input,Somewhat friendly,Once in a while,Quite caring,Extremely supportive,Trust quite a bit,Quite respectful,Slightly challenging
h5-126,y,Not at all enthusiastic,Not at all trusted,Quite positive,Not at all supportive,Quite respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Quite positive,Somewhat positive,Somewhat important,Quite positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Almost no input,Slightly friendly,Almost all the time,Not at all caring,Slightly supportive,Trust some,Quite respectful,Not at all challenging
h5-127,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Slightly supportive,Somewhat respectful,Quite optimistic,Almost never,Extremely supportive,Extremely positive,Quite positive,Quite important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Some input,Slightly friendly,Almost never,Not at all caring,Not at all supportive,Trust some,Quite respectful,Slightly challenging
h5-128,y,Somewhat enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Somewhat respectful,Not at all optimistic,Once in a while,Slightly supportive,Slightly positive,Not at all positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Somewhat clearly,Some input,Slightly friendly,Sometimes,Not at all caring,Slightly supportive,Trust a little bit,Somewhat respectful,Quite challenging
h5-129,y,Slightly enthusiastic,Trusted a little bit,Slightly positive,Not at all supportive,Not at all respectful,Not at all optimistic,Almost never,Not at all supportive,Slightly positive,Somewhat positive,Slightly important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Quite clearly,Quite a bit of input,Not at all friendly,Once in a while,Not at all caring,Somewhat supportive,Trust some,Slightly respectful,Somewhat challenging
h5-130,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Somewhat respectful,Quite optimistic,Once in a while,Somewhat supportive,Slightly positive,Extremely positive,Extremely important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Almost never,Somewhat caring,Quite supportive,Trust some,Slightly respectful,Quite challenging
h5-131,y,Somewhat enthusiastic,Trusted a tremendous amount,Extremely positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Frequently,Quite supportive,Extremely positive,Extremely positive,Somewhat important,Slightly positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Slightly clearly,A little bit of input,Extremely friendly,Once in a while,Quite caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
h5-132,y,Extremely enthusiastic,Trusted somewhat,Somewhat positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Quite a bit of input,Slightly friendly,Almost never,Somewhat caring,Slightly supportive,Do not trust at all,Slightly respectful,Quite challenging
h5-133,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-134,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-135,y,Somewhat enthusiastic,Trusted somewhat,Not at all positive,Slightly supportive,Not at all respectful,Slightly optimistic,Once in a while,Slightly supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Slightly friendly,Frequently,Slightly caring,Not at all supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
h5-136,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-137,y,Not at all enthusiastic,Trusted a little bit,Not at all positive,Not at all supportive,Slightly respectful,Not at all optimistic,Once in a while,Not at all supportive,Somewhat positive,Somewhat positive,Somewhat important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Slightly clearly,Almost no input,Slightly friendly,Sometimes,Not at all caring,Slightly supportive,Trust a little bit,Somewhat respectful,Quite challenging
h5-138,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-139,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-140,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-141,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-142,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-143,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-144,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Extremely supportive,Slightly respectful,Not at all optimistic,Almost all the time,Somewhat supportive,Quite positive,Somewhat positive,Somewhat important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,A tremendous amount of input,Quite friendly,Almost all the time,Extremely caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
h5-145,y,Not at all enthusiastic,Trusted quite a bit,Quite positive,Slightly supportive,Extremely respectful,Quite optimistic,Sometimes,Extremely supportive,Quite positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,Almost no input,Slightly friendly,Once in a while,Not at all caring,Not at all supportive,Trust some,Quite respectful,Slightly challenging
h5-146,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-147,y,Slightly enthusiastic,Trusted somewhat,Somewhat positive,Slightly supportive,Somewhat respectful,Quite optimistic,Almost never,Somewhat supportive,Somewhat positive,Quite positive,Extremely important,Quite positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Slightly clearly,Almost no input,Somewhat friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust some,Slightly respectful,Somewhat challenging
h5-148,y,Extremely enthusiastic,Trusted somewhat,Not at all positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Once in a while,Slightly supportive,Slightly positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Some input,Somewhat friendly,Almost never,Quite caring,Extremely supportive,Trust some,Quite respectful,Somewhat challenging
h5-149,y,Slightly enthusiastic,Trusted a tremendous amount,Not at all positive,Slightly supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Not at all positive,Extremely positive,Quite important,Extremely positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Quite friendly,Sometimes,Extremely caring,Somewhat supportive,Trust a little bit,Not at all respectful,Extremely challenging
h5-150,y,Somewhat enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Quite respectful,Extremely optimistic,Frequently,Quite supportive,Quite positive,Somewhat positive,Quite important,Extremely positive,Extremely effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Extremely clearly,A tremendous amount of input,Extremely friendly,Almost all the time,Extremely caring,Extremely supportive,Trust some,Quite respectful,Somewhat challenging
h5-151,y,Quite enthusiastic,Trusted somewhat,Quite positive,Quite supportive,Quite respectful,Quite optimistic,Sometimes,Quite supportive,Somewhat positive,Quite positive,Quite important,Extremely positive,Extremely effectively,Quite knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,Some input,Quite friendly,Almost all the time,Quite caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Slightly challenging
h5-152,y,Slightly enthusiastic,Trusted quite a bit,Slightly positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Extremely positive,Quite important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Quite clearly,Some input,Not at all friendly,Once in a while,Slightly caring,Slightly supportive,Trust some,Somewhat respectful,Slightly challenging
h5-153,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-154,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-155,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-156,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-157,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-158,y,Slightly enthusiastic,Trusted a tremendous amount,Slightly positive,Not at all supportive,Slightly respectful,Not at all optimistic,Once in a while,Slightly supportive,Not at all positive,Extremely positive,Extremely important,Quite positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Once in a while,Slightly caring,Slightly supportive,Trust a little bit,Slightly respectful,Quite challenging
h5-159,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-160,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-161,y,Extremely enthusiastic,Trusted a tremendous amount,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Sometimes,Extremely supportive,Extremely positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Some input,Somewhat friendly,Almost never,Slightly caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
h5-162,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-163,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-164,y,Extremely enthusiastic,Trusted somewhat,Somewhat positive,Extremely supportive,Slightly respectful,Slightly optimistic,Almost all the time,Slightly supportive,Not at all positive,Slightly positive,Slightly important,Slightly positive,Not at all effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Once in a while,Extremely caring,Somewhat supportive,Trust some,Somewhat respectful,Quite challenging
h5-165,y,Somewhat enthusiastic,Trusted quite a bit,Somewhat positive,Slightly supportive,Slightly respectful,Quite optimistic,Once in a while,Quite supportive,Somewhat positive,Extremely positive,Extremely important,Extremely positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,Almost no input,Somewhat friendly,Frequently,Somewhat caring,Slightly supportive,Do not trust at all,Not at all respectful,Somewhat challenging
h5-166,y,Extremely enthusiastic,Trusted quite a bit,Not at all positive,Extremely supportive,Slightly respectful,Slightly optimistic,Sometimes,Not at all supportive,Slightly positive,Extremely positive,Quite important,Quite positive,Extremely effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,Quite a bit of input,Quite friendly,Almost never,Quite caring,Quite supportive,Trust some,Quite respectful,Not at all challenging
h5-167,y,Slightly enthusiastic,Trusted quite a bit,Not at all positive,Somewhat supportive,Not at all respectful,Not at all optimistic,Sometimes,Not at all supportive,Slightly positive,Quite positive,Somewhat important,Quite positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
h5-168,n,,,,,,,,,,,,,,,,,,,,,,,,,
h5-169,y,Not at all enthusiastic,Trusted quite a bit,Slightly positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Once in a while,Quite supportive,Somewhat positive,Extremely positive,Extremely important,Extremely positive,Quite effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,Almost no input,Slightly friendly,Almost never,Somewhat caring,Slightly supportive,Trust a little bit,Slightly respectful,Extremely challenging
