id,answered,concerned_teacher,how_teacher,again_teacher,respect_teacher,disrespectful_people,understand_people,energy_school,fights_students,support_adults,fair_rules,online_bully,respect_students,behavior_students,school_violence,belong_school,excited_teacher,adult_help
stu-e5-148,y,Somewhat concerned,Sometimes,Somewhat excited,Quite respectful,Sometimes,Understand somewhat,Slightly positive,Sometimes,A tremendous amount of support,Somewhat fair,Slightly likely,Some respect,Helps my learning a little bit,Almost never,Belong quite a bit,Sometimes,Somewhat difficult
stu-e5-149,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-150,y,Slightly concerned,Almost never,Not at all excited,Not at all respectful,Sometimes,Understand somewhat,Slightly positive,Almost never,No support at all,Very fair,Somewhat likely,No respect at all,Hurts my learning some,Sometimes,Belong quite a bit,Sometimes,Quite difficult
stu-e5-151,y,Extremely concerned,Sometimes,Slightly excited,Not at all respectful,Sometimes,Understand quite a bit,Somewhat positive,Sometimes,A little bit of support,Somewhat fair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong somewhat,Once in a while,Quite difficult
stu-e5-152,y,Quite concerned,Almost always,Quite excited,Extremely respectful,Frequently,Understand a little,Neither negative or positive,Sometimes,Some support,Slightly unfair,Quite likely,Quite a bit of respect,Helps my learning a little bit,Almost always,Do not belong at all,Frequently,Somewhat difficult
stu-e5-153,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-154,y,Slightly concerned,Sometimes,Somewhat excited,Quite respectful,Almost never,Completely understand,Very positive,Almost always,Quite a bit of support,Somewhat fair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Sometimes,Belong somewhat,Almost always,Not at all difficult
stu-e5-155,y,Not at all concerned,Once in a while,Slightly excited,Somewhat respectful,Almost never,Completely understand,Slightly positive,Almost never,A little bit of support,Very fair,Not at all likely,A little bit of respect,Hurts my learning some,Once in a while,Belong quite a bit,Sometimes,Somewhat difficult
stu-e5-156,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-157,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-158,y,Quite concerned,Frequently,Extremely excited,Extremely respectful,Once in a while,Completely understand,Very positive,Frequently,A little bit of support,Slightly fair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Almost never,Belong quite a bit,Almost always,Somewhat difficult
stu-e5-159,y,Quite concerned,Sometimes,Somewhat excited,Slightly respectful,Sometimes,Understand somewhat,Slightly negative,Almost never,Some support,Slightly unfair,Somewhat likely,Some respect,Helps my learning a little bit,Almost always,Do not belong at all,Once in a while,Somewhat difficult
stu-e5-160,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-161,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Once in a while,Completely understand,Very positive,Once in a while,Quite a bit of support,Slightly fair,Somewhat likely,No respect at all,Hurts my learning a tremendous amount,Sometimes,Belong quite a bit,Almost never,Slightly difficult
stu-e5-162,y,Extremely concerned,Almost always,Extremely excited,Quite respectful,Sometimes,Understand a little,Neither negative or positive,Almost never,A tremendous amount of support,Slightly fair,Quite likely,Some respect,Hurts my learning a little bit,Sometimes,Belong somewhat,Frequently,Not at all difficult
stu-e5-163,y,Quite concerned,Frequently,Somewhat excited,Somewhat respectful,Once in a while,Completely understand,Very positive,Almost always,No support at all,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Helps my learning some,Once in a while,Completely belong,Once in a while,Quite difficult
stu-e5-164,y,Quite concerned,Almost always,Quite excited,Somewhat respectful,Almost always,Do not understand at all,Very negative,Once in a while,Some support,Very unfair,Quite likely,A little bit of respect,Hurts my learning some,Almost always,Belong somewhat,Sometimes,Quite difficult
stu-e5-165,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-166,y,Somewhat concerned,Frequently,Somewhat excited,Quite respectful,Sometimes,Understand somewhat,Slightly negative,Sometimes,No support at all,Neither unfair or fair,Somewhat likely,Some respect,Hurts my learning a little bit,Frequently,Do not belong at all,Frequently,Somewhat difficult
stu-e5-167,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-168,y,Somewhat concerned,Once in a while,Not at all excited,Not at all respectful,Almost always,Understand somewhat,Slightly positive,Sometimes,Some support,Slightly fair,Somewhat likely,Quite a bit of respect,Neither helps nor hurts my learning,Almost never,Completely belong,Once in a while,Quite difficult
stu-e5-169,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-170,y,Slightly concerned,Once in a while,Somewhat excited,Slightly respectful,Once in a while,Understand somewhat,Neither negative or positive,Almost always,Quite a bit of support,Slightly fair,Slightly likely,A tremendous amount of respect,Helps my learning some,Sometimes,Belong somewhat,Almost never,Slightly difficult
stu-e5-171,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-172,y,Quite concerned,Almost always,Extremely excited,Quite respectful,Once in a while,Understand quite a bit,Neither negative or positive,Once in a while,A tremendous amount of support,Slightly unfair,Somewhat likely,No respect at all,Hurts my learning a little bit,Sometimes,Belong somewhat,Almost always,Somewhat difficult
stu-e5-173,y,Somewhat concerned,Frequently,Extremely excited,Quite respectful,Frequently,Understand a little,Somewhat negative,Almost always,Some support,Very unfair,Quite likely,A tremendous amount of respect,Neither helps nor hurts my learning,Almost always,Belong a little bit,Almost always,Quite difficult
stu-e5-174,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-175,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-176,y,Extremely concerned,Almost always,Extremely excited,Somewhat respectful,Frequently,Understand a little,Somewhat negative,Sometimes,Some support,Very unfair,Quite likely,Quite a bit of respect,Helps my learning some,Almost always,Belong somewhat,Once in a while,Somewhat difficult
stu-e5-177,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-178,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-179,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Almost never,Completely understand,Slightly positive,Almost never,A tremendous amount of support,Neither unfair or fair,Not at all likely,Some respect,Neither helps nor hurts my learning,Frequently,Belong somewhat,Almost never,Slightly difficult
stu-e5-180,y,Somewhat concerned,Sometimes,Somewhat excited,Quite respectful,Once in a while,Completely understand,Slightly positive,Almost never,A little bit of support,Very fair,Somewhat likely,No respect at all,Hurts my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Extremely difficult
stu-e5-181,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-182,y,Not at all concerned,Once in a while,Somewhat excited,Somewhat respectful,Frequently,Understand a little,Slightly negative,Once in a while,A tremendous amount of support,Slightly unfair,Quite likely,No respect at all,Hurts my learning some,Frequently,Belong a little bit,Sometimes,Not at all difficult
stu-e5-183,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-184,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-185,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-186,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-187,y,Somewhat concerned,Frequently,Quite excited,Somewhat respectful,Almost never,Completely understand,Very positive,Sometimes,Quite a bit of support,Somewhat fair,Slightly likely,A little bit of respect,Hurts my learning a little bit,Almost never,Completely belong,Once in a while,Not at all difficult
stu-e5-188,y,Quite concerned,Frequently,Quite excited,Quite respectful,Sometimes,Understand a little,Somewhat negative,Almost never,Some support,Very unfair,Quite likely,No respect at all,Hurts my learning a little bit,Sometimes,Belong somewhat,Almost always,Slightly difficult
stu-e5-189,y,Slightly concerned,Almost never,Slightly excited,Not at all respectful,Almost always,Understand somewhat,Slightly positive,Once in a while,Quite a bit of support,Very fair,Slightly likely,A little bit of respect,Hurts my learning a little bit,Almost never,Belong somewhat,Sometimes,Slightly difficult
stu-e5-190,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-191,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-192,y,Slightly concerned,Sometimes,Somewhat excited,Quite respectful,Once in a while,Understand somewhat,Slightly positive,Sometimes,A tremendous amount of support,Slightly fair,Somewhat likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Slightly difficult
stu-e5-193,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-194,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-195,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-196,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-197,y,Extremely concerned,Sometimes,Slightly excited,Slightly respectful,Sometimes,Understand quite a bit,Slightly positive,Almost always,No support at all,Neither unfair or fair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Frequently,Do not belong at all,Almost never,Quite difficult
stu-e5-198,y,Extremely concerned,Almost always,Quite excited,Somewhat respectful,Sometimes,Understand quite a bit,Slightly positive,Almost always,Some support,Neither unfair or fair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Frequently,Do not belong at all,Frequently,Somewhat difficult
stu-e5-199,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-200,y,Quite concerned,Almost always,Somewhat excited,Slightly respectful,Once in a while,Understand quite a bit,Slightly positive,Frequently,Some support,Very fair,Slightly likely,A tremendous amount of respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Slightly difficult
stu-e5-201,y,Not at all concerned,Once in a while,Slightly excited,Slightly respectful,Frequently,Understand somewhat,Slightly negative,Sometimes,Some support,Very unfair,Slightly likely,Quite a bit of respect,Neither helps nor hurts my learning,Almost always,Do not belong at all,Sometimes,Somewhat difficult
stu-e5-202,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-203,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-204,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Almost never,Understand quite a bit,Somewhat positive,Frequently,No support at all,Neither unfair or fair,Not at all likely,Some respect,Neither helps nor hurts my learning,Once in a while,Belong somewhat,Almost always,Quite difficult
stu-e5-205,y,Somewhat concerned,Once in a while,Not at all excited,Not at all respectful,Almost always,Understand a little,Somewhat negative,Frequently,Quite a bit of support,Neither unfair or fair,Extremely likely,A tremendous amount of respect,Helps my learning a little bit,Once in a while,Belong quite a bit,Sometimes,Slightly difficult
stu-e5-206,y,Extremely concerned,Frequently,Quite excited,Quite respectful,Frequently,Do not understand at all,Very negative,Frequently,A tremendous amount of support,Very unfair,Quite likely,Some respect,Hurts my learning a little bit,Frequently,Belong a little bit,Sometimes,Not at all difficult
stu-e5-207,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-208,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Frequently,Understand a little,Neither negative or positive,Sometimes,Some support,Slightly fair,Somewhat likely,Some respect,Helps my learning a little bit,Once in a while,Completely belong,Once in a while,Slightly difficult
stu-e5-209,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-210,y,Quite concerned,Frequently,Extremely excited,Somewhat respectful,Once in a while,Completely understand,Very positive,Sometimes,Some support,Slightly fair,Not at all likely,Some respect,Helps my learning a little bit,Once in a while,Completely belong,Once in a while,Somewhat difficult
stu-e5-211,y,Slightly concerned,Once in a while,Slightly excited,Somewhat respectful,Almost always,Do not understand at all,Somewhat negative,Frequently,A little bit of support,Very unfair,Somewhat likely,A tremendous amount of respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Sometimes,Extremely difficult
stu-e5-212,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-213,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-214,y,Slightly concerned,Once in a while,Slightly excited,Somewhat respectful,Sometimes,Understand a little,Neither negative or positive,Almost never,A tremendous amount of support,Slightly unfair,Extremely likely,No respect at all,Hurts my learning a little bit,Frequently,Belong a little bit,Frequently,Not at all difficult
stu-e5-215,y,Quite concerned,Almost always,Extremely excited,Extremely respectful,Frequently,Understand a little,Neither negative or positive,Sometimes,Some support,Neither unfair or fair,Quite likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Frequently,Slightly difficult
stu-e5-216,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-217,y,Not at all concerned,Once in a while,Somewhat excited,Slightly respectful,Frequently,Do not understand at all,Neither negative or positive,Once in a while,No support at all,Slightly unfair,Quite likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Almost never,Somewhat difficult
stu-e5-218,y,Quite concerned,Almost always,Quite excited,Extremely respectful,Almost always,Do not understand at all,Somewhat negative,Once in a while,No support at all,Somewhat unfair,Somewhat likely,No respect at all,Hurts my learning some,Frequently,Do not belong at all,Almost always,Quite difficult
stu-e5-219,y,Not at all concerned,Sometimes,Quite excited,Quite respectful,Frequently,Understand a little,Somewhat negative,Frequently,Some support,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Helps my learning some,Frequently,Do not belong at all,Almost always,Somewhat difficult
stu-e5-220,y,Extremely concerned,Frequently,Quite excited,Quite respectful,Sometimes,Understand somewhat,Slightly positive,Once in a while,A tremendous amount of support,Very fair,Somewhat likely,A little bit of respect,Neither helps nor hurts my learning,Once in a while,Completely belong,Sometimes,Slightly difficult
stu-e5-221,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-222,y,Quite concerned,Sometimes,Somewhat excited,Slightly respectful,Almost always,Understand a little,Very negative,Almost always,Some support,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Neither helps nor hurts my learning,Once in a while,Belong somewhat,Almost never,Quite difficult
stu-e5-223,y,Quite concerned,Frequently,Somewhat excited,Somewhat respectful,Almost never,Understand quite a bit,Neither negative or positive,Almost never,Quite a bit of support,Slightly fair,Somewhat likely,A little bit of respect,Hurts my learning a little bit,Sometimes,Belong a little bit,Sometimes,Somewhat difficult
stu-e5-224,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-225,y,Quite concerned,Almost always,Somewhat excited,Slightly respectful,Almost always,Do not understand at all,Very negative,Once in a while,Some support,Slightly unfair,Extremely likely,A little bit of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Once in a while,Slightly difficult
stu-e5-226,y,Not at all concerned,Once in a while,Slightly excited,Slightly respectful,Almost never,Completely understand,Somewhat positive,Almost never,Quite a bit of support,Somewhat fair,Not at all likely,A little bit of respect,Hurts my learning a little bit,Almost never,Completely belong,Almost never,Slightly difficult
stu-e5-227,y,Not at all concerned,Sometimes,Slightly excited,Slightly respectful,Almost always,Do not understand at all,Somewhat negative,Once in a while,A tremendous amount of support,Very unfair,Somewhat likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Almost never,Somewhat difficult
stu-e5-228,y,Not at all concerned,Almost never,Slightly excited,Slightly respectful,Sometimes,Understand somewhat,Slightly negative,Almost never,Some support,Very unfair,Slightly likely,No respect at all,Hurts my learning a tremendous amount,Frequently,Do not belong at all,Almost never,Somewhat difficult
stu-e5-229,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-230,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-231,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-232,y,Not at all concerned,Once in a while,Not at all excited,Slightly respectful,Once in a while,Completely understand,Slightly positive,Sometimes,Some support,Neither unfair or fair,Slightly likely,Quite a bit of respect,Helps my learning some,Once in a while,Belong somewhat,Once in a while,Somewhat difficult
stu-e5-233,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-234,y,Extremely concerned,Frequently,Somewhat excited,Slightly respectful,Almost never,Completely understand,Very positive,Almost never,Quite a bit of support,Neither unfair or fair,Not at all likely,No respect at all,Hurts my learning a little bit,Frequently,Belong somewhat,Sometimes,Somewhat difficult
stu-e5-235,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-236,y,Not at all concerned,Almost never,Not at all excited,Slightly respectful,Once in a while,Completely understand,Slightly positive,Once in a while,A little bit of support,Slightly fair,Not at all likely,No respect at all,Hurts my learning some,Almost never,Belong somewhat,Almost never,Quite difficult
stu-e5-237,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-238,y,Somewhat concerned,Frequently,Quite excited,Extremely respectful,Sometimes,Understand somewhat,Neither negative or positive,Frequently,A little bit of support,Slightly unfair,Quite likely,Some respect,Neither helps nor hurts my learning,Almost always,Belong somewhat,Almost always,Somewhat difficult
stu-e5-239,y,Not at all concerned,Sometimes,Quite excited,Extremely respectful,Almost never,Understand quite a bit,Very positive,Frequently,No support at all,Somewhat fair,Somewhat likely,A tremendous amount of respect,Neither helps nor hurts my learning,Almost never,Belong quite a bit,Sometimes,Quite difficult
stu-e5-240,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-241,y,Somewhat concerned,Once in a while,Not at all excited,Somewhat respectful,Once in a while,Understand quite a bit,Very positive,Once in a while,Some support,Very fair,Somewhat likely,A little bit of respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Sometimes,Quite difficult
stu-e5-242,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-243,y,Quite concerned,Sometimes,Quite excited,Somewhat respectful,Sometimes,Understand somewhat,Neither negative or positive,Almost never,No support at all,Slightly unfair,Quite likely,No respect at all,Hurts my learning a little bit,Sometimes,Belong a little bit,Once in a while,Extremely difficult
stu-e5-244,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-245,y,Quite concerned,Sometimes,Slightly excited,Somewhat respectful,Sometimes,Understand a little,Slightly negative,Sometimes,A tremendous amount of support,Slightly unfair,Quite likely,Some respect,Hurts my learning a little bit,Almost always,Do not belong at all,Sometimes,Slightly difficult
stu-e5-246,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-247,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-248,y,Extremely concerned,Almost always,Quite excited,Extremely respectful,Once in a while,Understand quite a bit,Neither negative or positive,Almost never,A little bit of support,Slightly unfair,Somewhat likely,No respect at all,Hurts my learning some,Almost always,Belong a little bit,Frequently,Extremely difficult
stu-e5-249,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-250,y,Not at all concerned,Almost never,Not at all excited,Slightly respectful,Sometimes,Understand somewhat,Neither negative or positive,Once in a while,No support at all,Slightly unfair,Quite likely,No respect at all,Hurts my learning a little bit,Almost always,Belong somewhat,Once in a while,Quite difficult
stu-e5-251,y,Slightly concerned,Sometimes,Quite excited,Somewhat respectful,Almost always,Do not understand at all,Somewhat negative,Almost never,Some support,Somewhat unfair,Extremely likely,A little bit of respect,Neither helps nor hurts my learning,Frequently,Do not belong at all,Sometimes,Quite difficult
stu-e5-252,y,Quite concerned,Almost always,Quite excited,Quite respectful,Frequently,Do not understand at all,Somewhat negative,Frequently,No support at all,Somewhat unfair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Almost always,Extremely difficult
stu-e5-253,y,Slightly concerned,Sometimes,Somewhat excited,Somewhat respectful,Frequently,Understand somewhat,Slightly positive,Sometimes,A tremendous amount of support,Somewhat fair,Somewhat likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Once in a while,Slightly difficult
stu-e5-254,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-255,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Frequently,Understand somewhat,Slightly positive,Once in a while,Some support,Very fair,Slightly likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong quite a bit,Almost always,Slightly difficult
stu-e5-256,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-257,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-258,y,Not at all concerned,Sometimes,Somewhat excited,Slightly respectful,Almost always,Understand a little,Slightly negative,Almost never,Quite a bit of support,Slightly unfair,Quite likely,No respect at all,Hurts my learning a little bit,Frequently,Belong somewhat,Almost never,Slightly difficult
stu-e5-259,y,Somewhat concerned,Once in a while,Somewhat excited,Somewhat respectful,Once in a while,Understand quite a bit,Somewhat positive,Almost never,No support at all,Somewhat fair,Not at all likely,No respect at all,Hurts my learning a tremendous amount,Almost never,Belong somewhat,Frequently,Somewhat difficult
stu-e5-260,y,Extremely concerned,Frequently,Quite excited,Quite respectful,Frequently,Do not understand at all,Very negative,Almost always,Some support,Slightly unfair,Quite likely,A tremendous amount of respect,Helps my learning some,Frequently,Belong a little bit,Frequently,Somewhat difficult
stu-e5-261,y,Slightly concerned,Sometimes,Quite excited,Extremely respectful,Almost always,Understand somewhat,Slightly positive,Sometimes,Some support,Slightly fair,Slightly likely,A little bit of respect,Hurts my learning some,Almost never,Belong quite a bit,Almost always,Quite difficult
stu-e5-262,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-263,y,Quite concerned,Sometimes,Somewhat excited,Slightly respectful,Sometimes,Understand somewhat,Neither negative or positive,Sometimes,Quite a bit of support,Slightly fair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong a little bit,Almost never,Somewhat difficult
stu-e5-264,y,Quite concerned,Almost always,Somewhat excited,Quite respectful,Almost never,Completely understand,Very positive,Once in a while,A little bit of support,Very fair,Not at all likely,No respect at all,Hurts my learning a tremendous amount,Almost never,Completely belong,Sometimes,Quite difficult
stu-e5-265,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-266,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-267,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-268,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-269,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-270,y,Quite concerned,Sometimes,Somewhat excited,Slightly respectful,Almost never,Understand quite a bit,Slightly positive,Sometimes,A tremendous amount of support,Very fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Once in a while,Somewhat difficult
stu-e5-271,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-272,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-273,y,Extremely concerned,Almost always,Extremely excited,Extremely respectful,Once in a while,Completely understand,Very positive,Almost never,No support at all,Neither unfair or fair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Do not belong at all,Almost always,Extremely difficult
stu-e5-274,y,Quite concerned,Frequently,Somewhat excited,Somewhat respectful,Almost always,Do not understand at all,Very negative,Sometimes,A little bit of support,Slightly unfair,Quite likely,Some respect,Helps my learning a little bit,Frequently,Belong a little bit,Once in a while,Extremely difficult
stu-e5-275,y,Not at all concerned,Almost never,Not at all excited,Not at all respectful,Sometimes,Understand a little,Somewhat negative,Almost never,No support at all,Somewhat unfair,Extremely likely,Some respect,Helps my learning a little bit,Frequently,Do not belong at all,Sometimes,Somewhat difficult
stu-e5-276,y,Extremely concerned,Sometimes,Quite excited,Quite respectful,Almost always,Do not understand at all,Neither negative or positive,Once in a while,Some support,Slightly unfair,Quite likely,Some respect,Hurts my learning a little bit,Almost always,Belong somewhat,Sometimes,Slightly difficult
stu-e5-277,y,Not at all concerned,Sometimes,Somewhat excited,Somewhat respectful,Almost always,Do not understand at all,Very negative,Frequently,A tremendous amount of support,Very unfair,Somewhat likely,Some respect,Hurts my learning a little bit,Frequently,Do not belong at all,Once in a while,Somewhat difficult
stu-e5-278,y,Extremely concerned,Sometimes,Quite excited,Somewhat respectful,Frequently,Understand a little,Somewhat negative,Frequently,No support at all,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Helps my learning a little bit,Once in a while,Completely belong,Frequently,Extremely difficult
stu-e5-279,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-280,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-281,y,Not at all concerned,Sometimes,Slightly excited,Slightly respectful,Once in a while,Understand somewhat,Neither negative or positive,Once in a while,A tremendous amount of support,Slightly unfair,Quite likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Belong somewhat,Sometimes,Not at all difficult
stu-e5-282,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-283,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-284,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Frequently,Understand somewhat,Slightly negative,Almost always,Quite a bit of support,Very unfair,Quite likely,Some respect,Helps my learning a little bit,Sometimes,Belong somewhat,Sometimes,Slightly difficult
stu-e5-285,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-286,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-287,y,Quite concerned,Frequently,Quite excited,Quite respectful,Once in a while,Understand quite a bit,Very positive,Almost never,A tremendous amount of support,Very fair,Slightly likely,Some respect,Helps my learning a little bit,Almost never,Belong quite a bit,Sometimes,Not at all difficult
stu-e5-288,y,Somewhat concerned,Sometimes,Quite excited,Somewhat respectful,Almost never,Understand quite a bit,Somewhat positive,Frequently,No support at all,Somewhat fair,Somewhat likely,Some respect,Hurts my learning a little bit,Sometimes,Belong a little bit,Once in a while,Quite difficult
stu-e5-289,y,Slightly concerned,Sometimes,Quite excited,Extremely respectful,Sometimes,Understand somewhat,Slightly positive,Once in a while,Some support,Very fair,Slightly likely,A little bit of respect,Hurts my learning a little bit,Almost never,Belong quite a bit,Almost always,Quite difficult
stu-e5-290,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-291,y,Extremely concerned,Almost always,Somewhat excited,Somewhat respectful,Once in a while,Completely understand,Very positive,Once in a while,No support at all,Slightly fair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Once in a while,Belong somewhat,Sometimes,Quite difficult
stu-e5-292,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e5-293,y,Extremely concerned,Sometimes,Somewhat excited,Somewhat respectful,Almost always,Do not understand at all,Slightly negative,Almost always,Quite a bit of support,Somewhat unfair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Frequently,Slightly difficult
stu-e5-294,y,Quite concerned,Almost always,Somewhat excited,Quite respectful,Sometimes,Understand somewhat,Slightly positive,Almost always,No support at all,Slightly fair,Slightly likely,Some respect,Helps my learning a little bit,Once in a while,Belong quite a bit,Frequently,Quite difficult
stu-e5-295,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Once in a while,Understand somewhat,Slightly positive,Sometimes,A little bit of support,Slightly fair,Slightly likely,A little bit of respect,Hurts my learning a little bit,Almost never,Belong somewhat,Almost always,Extremely difficult
stu-e5-296,y,Not at all concerned,Once in a while,Somewhat excited,Slightly respectful,Sometimes,Understand somewhat,Slightly negative,Almost always,A little bit of support,Somewhat unfair,Slightly likely,Some respect,Neither helps nor hurts my learning,Almost always,Do not belong at all,Once in a while,Quite difficult
