id,answered,respect_teacher,concerned_teacher,visit_teachers,how_teacher,again_teacher,disrespectful_people,understand_people,energy_school,fights_students,connected_adults,space_school,online_bully,respect_students,fair_rules,school_violence,matter_others,behavior_students,adult_help,belong_school,excited_teachers,unfair_adults,teachers_race,think_race,honest_race,encourage_race,share_race,often_race,adults_race,school_race
stu-h5-147,y,About half of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Almost never,Understand somewhat,Neither negative or positive,Once in a while,Slightly connected,Slightly unpleasant,Quite likely,Quite a bit of respect,Slightly unfair,Sometimes,Matter somewhat,Helps my learning some,Quite difficult,Belong quite a bit,Frequently,Somewhat unfairly,Frequently,Frequently,Somewhat confident,Frequently,Quite comfortable,Once in a while,Sometimes,Quite well
stu-h5-148,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-149,y,All of my teachers,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,Sometimes,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Somewhat unpleasant,Slightly likely,A little bit of respect,Very unfair,Almost always,Matter a little bit,Hurts my learning some,Somewhat difficult,Do not belong at all,Sometimes,Somewhat unfairly,Once in a while,Frequently,Somewhat confident,Once in a while,Somewhat comfortable,Once in a while,Sometimes,Not at all well
stu-h5-150,y,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,Almost never,Completely understand,Very positive,Almost never,Extremely connected,Very pleasant,Somewhat likely,A tremendous amount of respect,Somewhat fair,Almost never,Matter quite a bit,Helps my learning a tremendous amount,Not at all difficult,Belong quite a bit,Sometimes,Slightly unfairly,Sometimes,Frequently,Somewhat confident,Almost always,Slightly comfortable,Once in a while,Sometimes,Quite well
stu-h5-151,y,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,Most of my teachers,Almost never,Completely understand,Neither negative or positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Not at all likely,A little bit of respect,Slightly unfair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Slightly difficult,Do not belong at all,Almost always,Not at all unfairly,Sometimes,Once in a while,Slightly confident,Sometimes,Somewhat comfortable,Sometimes,Frequently,Somewhat well
stu-h5-152,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-153,y,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Almost always,Understand a little,Neither negative or positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Frequently,Not at all unfairly,Almost always,Almost always,Slightly confident,Almost always,Extremely comfortable,Almost never,Almost always,Quite well
stu-h5-154,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-155,y,None of my teachers,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,Almost never,Understand quite a bit,Very positive,Sometimes,Extremely connected,Neither pleasant or unpleasant,Not at all likely,A little bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Hurts my learning a little bit,Somewhat difficult,Belong somewhat,Frequently,Quite unfairly,Almost always,Almost always,Somewhat confident,Frequently,Extremely comfortable,Sometimes,Sometimes,Extremely well
stu-h5-156,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,Almost always,Understand a little,Neither negative or positive,Frequently,Quite connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Neither unfair or fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Not at all difficult,Belong a little bit,Sometimes,Not at all unfairly,Once in a while,Almost never,Slightly confident,Once in a while,Somewhat comfortable,Once in a while,Frequently,Somewhat well
stu-h5-157,y,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Once in a while,Completely understand,Very positive,Once in a while,Quite connected,Slightly pleasant,Not at all likely,A tremendous amount of respect,Very fair,Sometimes,Matter somewhat,Helps my learning a tremendous amount,Not at all difficult,Belong a little bit,Almost always,Slightly unfairly,Frequently,Almost always,Somewhat confident,Sometimes,Somewhat comfortable,Frequently,Sometimes,Somewhat well
stu-h5-158,y,A few of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Understand a little,Somewhat negative,Almost always,Not at all connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly fair,Almost never,Matter a tremendous amount,Hurts my learning a little bit,Quite difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Once in a while,Once in a while,Not at all confident,Sometimes,Slightly comfortable,Once in a while,Once in a while,Quite well
stu-h5-159,y,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand quite a bit,Very positive,Almost never,Quite connected,Neither pleasant or unpleasant,Not at all likely,Quite a bit of respect,Slightly unfair,Almost always,Do not matter at all,Neither helps nor hurts my learning,Not at all difficult,Belong a little bit,Almost always,Slightly unfairly,Almost always,Sometimes,Somewhat confident,Once in a while,Quite comfortable,Sometimes,Frequently,Somewhat well
stu-h5-160,y,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,Sometimes,Understand a little,Slightly negative,Frequently,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,A little bit of respect,Slightly fair,Sometimes,Matter somewhat,Hurts my learning some,Slightly difficult,Belong a little bit,Almost never,Slightly unfairly,Once in a while,Once in a while,Somewhat confident,Almost never,Slightly comfortable,Frequently,Frequently,Somewhat well
stu-h5-161,y,All of my teachers,All of my teachers,All of my teachers,About half of my teachers,Most of my teachers,Frequently,Do not understand at all,Very negative,Almost always,Not at all connected,Slightly unpleasant,Quite likely,Some respect,Neither unfair or fair,Once in a while,Matter quite a bit,Helps my learning a little bit,Somewhat difficult,Completely belong,Almost always,Somewhat unfairly,Sometimes,Almost never,Quite confident,Frequently,Quite comfortable,Frequently,Sometimes,Extremely well
stu-h5-162,y,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Frequently,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Frequently,Extremely unfairly,Almost always,Frequently,Somewhat confident,Frequently,Extremely comfortable,Once in a while,Almost never,Extremely well
stu-h5-163,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-164,y,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Sometimes,Slightly connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Very fair,Once in a while,Matter quite a bit,Helps my learning a little bit,Extremely difficult,Completely belong,Sometimes,Extremely unfairly,Once in a while,Sometimes,Extremely confident,Almost always,Not at all comfortable,Sometimes,Once in a while,Somewhat well
stu-h5-165,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-166,y,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Frequently,Understand a little,Somewhat negative,Frequently,Slightly connected,Very unpleasant,Extremely likely,A little bit of respect,Somewhat unfair,Sometimes,Matter somewhat,Hurts my learning a tremendous amount,Quite difficult,Belong quite a bit,Almost never,Quite unfairly,Sometimes,Sometimes,Somewhat confident,Frequently,Quite comfortable,Once in a while,Sometimes,Quite well
stu-h5-167,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-168,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-169,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-170,y,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Once in a while,Understand somewhat,Slightly positive,Almost never,Quite connected,Somewhat pleasant,Slightly likely,Some respect,Slightly fair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Sometimes,Quite unfairly,Once in a while,Sometimes,Slightly confident,Almost never,Slightly comfortable,Once in a while,Once in a while,Not at all well
stu-h5-171,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-172,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-173,y,All of my teachers,Most of my teachers,All of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand quite a bit,Very positive,Once in a while,Extremely connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Slightly fair,Almost never,Matter somewhat,Helps my learning a tremendous amount,Somewhat difficult,Belong quite a bit,Almost never,Quite unfairly,Sometimes,Sometimes,Somewhat confident,Almost always,Slightly comfortable,Once in a while,Sometimes,Somewhat well
stu-h5-174,y,Most of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Frequently,Understand somewhat,Neither negative or positive,Sometimes,Slightly connected,Slightly pleasant,Somewhat likely,Some respect,Neither unfair or fair,Once in a while,Matter somewhat,Hurts my learning a little bit,Somewhat difficult,Belong a little bit,Sometimes,Quite unfairly,Once in a while,Frequently,Somewhat confident,Once in a while,Somewhat comfortable,Once in a while,Sometimes,Somewhat well
stu-h5-175,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-176,y,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Frequently,Understand a little,Somewhat negative,Frequently,Slightly connected,Very unpleasant,Somewhat likely,Some respect,Slightly unfair,Frequently,Matter a little bit,Hurts my learning a little bit,Extremely difficult,Belong somewhat,Sometimes,Extremely unfairly,Frequently,Almost never,Not at all confident,Frequently,Extremely comfortable,Sometimes,Almost never,Extremely well
stu-h5-177,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-178,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-179,y,None of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Frequently,Do not understand at all,Somewhat negative,Almost always,Not at all connected,Slightly unpleasant,Quite likely,A little bit of respect,Slightly unfair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Somewhat difficult,Completely belong,Once in a while,Somewhat unfairly,Once in a while,Almost never,Slightly confident,Almost always,Somewhat comfortable,Once in a while,Sometimes,Somewhat well
stu-h5-180,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-181,y,None of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Frequently,Do not understand at all,Very negative,Almost always,Not at all connected,Slightly unpleasant,Extremely likely,No respect at all,Slightly unfair,Frequently,Do not matter at all,Hurts my learning a tremendous amount,Somewhat difficult,Belong somewhat,Almost always,Slightly unfairly,Almost always,Almost always,Not at all confident,Frequently,Somewhat comfortable,Once in a while,Almost always,Extremely well
stu-h5-182,y,None of my teachers,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Frequently,Understand a little,Somewhat negative,Sometimes,Somewhat connected,Slightly unpleasant,Quite likely,Some respect,Somewhat unfair,Sometimes,Matter a little bit,Helps my learning a little bit,Slightly difficult,Belong somewhat,Once in a while,Slightly unfairly,Almost never,Almost never,Extremely confident,Once in a while,Not at all comfortable,Sometimes,Sometimes,Not at all well
stu-h5-183,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-184,y,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,None of my teachers,Once in a while,Understand somewhat,Slightly negative,Frequently,Not at all connected,Very unpleasant,Quite likely,A little bit of respect,Slightly unfair,Frequently,Matter somewhat,Hurts my learning some,Somewhat difficult,Belong a little bit,Sometimes,Quite unfairly,Frequently,Once in a while,Not at all confident,Once in a while,Extremely comfortable,Almost never,Almost never,Not at all well
stu-h5-185,y,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Sometimes,Slightly connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Sometimes,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong somewhat,Almost never,Quite unfairly,Sometimes,Almost always,Quite confident,Frequently,Somewhat comfortable,Sometimes,Once in a while,Extremely well
stu-h5-186,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-187,y,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Once in a while,Understand somewhat,Slightly positive,Sometimes,Somewhat connected,Very pleasant,Slightly likely,Some respect,Somewhat fair,Once in a while,Matter a tremendous amount,Helps my learning a little bit,Quite difficult,Completely belong,Sometimes,Extremely unfairly,Frequently,Almost never,Somewhat confident,Frequently,Extremely comfortable,Sometimes,Sometimes,Extremely well
stu-h5-188,y,None of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Somewhat positive,Sometimes,Extremely connected,Somewhat pleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Hurts my learning a little bit,Slightly difficult,Belong somewhat,Almost never,Not at all unfairly,Sometimes,Sometimes,Not at all confident,Sometimes,Somewhat comfortable,Sometimes,Almost always,Slightly well
stu-h5-189,y,Most of my teachers,All of my teachers,All of my teachers,All of my teachers,All of my teachers,Frequently,Do not understand at all,Somewhat negative,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,A little bit of respect,Slightly fair,Sometimes,Matter a little bit,Hurts my learning some,Quite difficult,Do not belong at all,Almost always,Extremely unfairly,Almost always,Frequently,Slightly confident,Once in a while,Somewhat comfortable,Almost never,Almost never,Slightly well
stu-h5-190,y,Most of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost always,Understand a little,Somewhat negative,Sometimes,Not at all connected,Slightly unpleasant,Somewhat likely,A little bit of respect,Very unfair,Almost always,Do not matter at all,Neither helps nor hurts my learning,Extremely difficult,Do not belong at all,Sometimes,Somewhat unfairly,Frequently,Once in a while,Somewhat confident,Sometimes,Quite comfortable,Sometimes,Sometimes,Quite well
stu-h5-191,y,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Almost never,Completely understand,Slightly positive,Once in a while,Extremely connected,Very pleasant,Somewhat likely,Some respect,Somewhat fair,Almost never,Matter quite a bit,Helps my learning a little bit,Not at all difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Almost never,Sometimes,Extremely confident,Sometimes,Slightly comfortable,Frequently,Sometimes,Somewhat well
stu-h5-192,y,A few of my teachers,A few of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Almost never,Understand somewhat,Slightly negative,Sometimes,Slightly connected,Very unpleasant,Quite likely,Some respect,Somewhat unfair,Frequently,Do not matter at all,Helps my learning a little bit,Quite difficult,Do not belong at all,Once in a while,Somewhat unfairly,Sometimes,Almost always,Somewhat confident,Once in a while,Slightly comfortable,Sometimes,Sometimes,Slightly well
stu-h5-193,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-194,y,Most of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand a little,Very negative,Almost always,Slightly connected,Slightly unpleasant,Extremely likely,No respect at all,Very unfair,Sometimes,Matter somewhat,Hurts my learning some,Extremely difficult,Belong a little bit,Frequently,Somewhat unfairly,Almost always,Once in a while,Not at all confident,Once in a while,Somewhat comfortable,Almost never,Once in a while,Somewhat well
stu-h5-195,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-196,y,All of my teachers,All of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Once in a while,Completely understand,Somewhat positive,Sometimes,Somewhat connected,Very pleasant,Not at all likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Helps my learning some,Somewhat difficult,Belong somewhat,Almost never,Slightly unfairly,Sometimes,Almost always,Extremely confident,Sometimes,Slightly comfortable,Frequently,Sometimes,Quite well
stu-h5-197,y,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost never,Understand somewhat,Neither negative or positive,Sometimes,Slightly connected,Slightly pleasant,Somewhat likely,Some respect,Very fair,Almost never,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Sometimes,Almost never,Somewhat confident,Frequently,Quite comfortable,Sometimes,Frequently,Quite well
stu-h5-198,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-199,y,A few of my teachers,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Almost never,Completely understand,Slightly positive,Once in a while,Quite connected,Somewhat pleasant,Not at all likely,Some respect,Slightly fair,Sometimes,Matter somewhat,Helps my learning a little bit,Not at all difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Once in a while,Sometimes,Quite confident,Frequently,Slightly comfortable,Sometimes,Once in a while,Somewhat well
stu-h5-200,y,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Frequently,Somewhat connected,Slightly unpleasant,Slightly likely,A little bit of respect,Very unfair,Frequently,Do not matter at all,Hurts my learning a little bit,Quite difficult,Belong somewhat,Frequently,Somewhat unfairly,Almost always,Once in a while,Not at all confident,Sometimes,Quite comfortable,Once in a while,Frequently,Slightly well
stu-h5-201,y,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Almost always,Do not understand at all,Somewhat negative,Almost always,Not at all connected,Neither pleasant or unpleasant,Somewhat likely,No respect at all,Slightly fair,Almost never,Matter somewhat,Hurts my learning some,Quite difficult,Belong somewhat,Almost always,Somewhat unfairly,Frequently,Almost always,Somewhat confident,Frequently,Somewhat comfortable,Once in a while,Frequently,Extremely well
stu-h5-202,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-203,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-204,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Almost always,Understand a little,Very negative,Frequently,Slightly connected,Slightly unpleasant,Quite likely,A little bit of respect,Slightly unfair,Almost always,Do not matter at all,Hurts my learning a tremendous amount,Extremely difficult,Do not belong at all,Almost always,Quite unfairly,Sometimes,Once in a while,Not at all confident,Almost never,Somewhat comfortable,Sometimes,Almost never,Somewhat well
stu-h5-205,y,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost never,Understand somewhat,Slightly positive,Almost never,Somewhat connected,Very pleasant,Slightly likely,Some respect,Slightly fair,Almost never,Matter somewhat,Helps my learning a little bit,Slightly difficult,Belong somewhat,Sometimes,Somewhat unfairly,Frequently,Almost always,Quite confident,Sometimes,Quite comfortable,Frequently,Sometimes,Quite well
stu-h5-206,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-207,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-208,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-209,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-210,y,All of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Sometimes,Understand quite a bit,Slightly positive,Once in a while,Extremely connected,Very pleasant,Not at all likely,Some respect,Somewhat fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Somewhat difficult,Belong somewhat,Sometimes,Somewhat unfairly,Sometimes,Once in a while,Slightly confident,Sometimes,Somewhat comfortable,Almost never,Frequently,Quite well
stu-h5-211,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-212,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-213,y,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Very positive,Almost never,Extremely connected,Neither pleasant or unpleasant,Somewhat likely,Quite a bit of respect,Slightly unfair,Sometimes,Matter a little bit,Helps my learning a tremendous amount,Slightly difficult,Do not belong at all,Frequently,Slightly unfairly,Sometimes,Almost always,Extremely confident,Almost never,Somewhat comfortable,Frequently,Almost always,Slightly well
stu-h5-214,y,Most of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand a little,Slightly negative,Almost always,Not at all connected,Somewhat unpleasant,Quite likely,No respect at all,Very unfair,Almost always,Do not matter at all,Hurts my learning some,Quite difficult,Belong a little bit,Sometimes,Quite unfairly,Sometimes,Sometimes,Somewhat confident,Once in a while,Quite comfortable,Sometimes,Once in a while,Slightly well
stu-h5-215,y,All of my teachers,All of my teachers,All of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand a little,Slightly negative,Frequently,Not at all connected,Somewhat unpleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Extremely difficult,Belong somewhat,Sometimes,Extremely unfairly,Frequently,Almost always,Slightly confident,Once in a while,Quite comfortable,Sometimes,Sometimes,Not at all well
stu-h5-216,y,None of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand a little,Somewhat negative,Almost always,Somewhat connected,Slightly unpleasant,Quite likely,A little bit of respect,Neither unfair or fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Almost always,Quite unfairly,Almost always,Frequently,Somewhat confident,Frequently,Quite comfortable,Once in a while,Once in a while,Somewhat well
stu-h5-217,y,Most of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Most of my teachers,Almost always,Understand a little,Somewhat negative,Frequently,Slightly connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Neither unfair or fair,Sometimes,Matter somewhat,Hurts my learning a tremendous amount,Somewhat difficult,Belong quite a bit,Frequently,Somewhat unfairly,Sometimes,Frequently,Slightly confident,Sometimes,Slightly comfortable,Once in a while,Once in a while,Somewhat well
stu-h5-218,y,About half of my teachers,Most of my teachers,Most of my teachers,All of my teachers,All of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Once in a while,Slightly connected,Slightly unpleasant,Somewhat likely,A tremendous amount of respect,Neither unfair or fair,Frequently,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Sometimes,Somewhat unfairly,Frequently,Once in a while,Somewhat confident,Almost never,Quite comfortable,Once in a while,Once in a while,Slightly well
stu-h5-219,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-220,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-221,y,All of my teachers,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand a little,Somewhat negative,Almost always,Somewhat connected,Slightly unpleasant,Quite likely,Some respect,Very unfair,Almost always,Matter a little bit,Hurts my learning a little bit,Quite difficult,Do not belong at all,Sometimes,Somewhat unfairly,Once in a while,Sometimes,Somewhat confident,Almost never,Not at all comfortable,Once in a while,Once in a while,Slightly well
stu-h5-222,y,All of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Almost always,Do not understand at all,Neither negative or positive,Once in a while,Somewhat connected,Slightly pleasant,Quite likely,A tremendous amount of respect,Very fair,Once in a while,Matter somewhat,Helps my learning a tremendous amount,Slightly difficult,Belong quite a bit,Frequently,Somewhat unfairly,Sometimes,Sometimes,Extremely confident,Frequently,Slightly comfortable,Frequently,Once in a while,Quite well
stu-h5-223,y,None of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Frequently,Do not matter at all,Helps my learning some,Somewhat difficult,Do not belong at all,Almost never,Quite unfairly,Almost never,Almost never,Somewhat confident,Almost never,Slightly comfortable,Frequently,Sometimes,Slightly well
stu-h5-224,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-225,y,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Frequently,Understand a little,Very negative,Sometimes,Somewhat connected,Somewhat unpleasant,Quite likely,Some respect,Neither unfair or fair,Frequently,Matter a little bit,Helps my learning a little bit,Slightly difficult,Do not belong at all,Frequently,Slightly unfairly,Sometimes,Sometimes,Somewhat confident,Sometimes,Slightly comfortable,Once in a while,Frequently,Slightly well
stu-h5-226,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-227,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-228,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h5-229,y,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand somewhat,Slightly negative,Frequently,Slightly connected,Neither pleasant or unpleasant,Quite likely,No respect at all,Neither unfair or fair,Sometimes,Matter quite a bit,Hurts my learning some,Somewhat difficult,Belong quite a bit,Almost always,Slightly unfairly,Sometimes,Sometimes,Slightly confident,Almost always,Somewhat comfortable,Sometimes,Sometimes,Quite well
stu-h5-230,y,None of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand a little,Somewhat negative,Sometimes,Somewhat connected,Very unpleasant,Quite likely,Some respect,Very unfair,Frequently,Do not matter at all,Helps my learning a little bit,Quite difficult,Belong a little bit,Sometimes,Quite unfairly,Sometimes,Sometimes,Extremely confident,Once in a while,Slightly comfortable,Sometimes,Almost never,Slightly well
stu-h5-231,y,None of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Frequently,Do not understand at all,Very negative,Frequently,Somewhat connected,Very unpleasant,Quite likely,A little bit of respect,Very unfair,Almost always,Do not matter at all,Neither helps nor hurts my learning,Quite difficult,Do not belong at all,Frequently,Extremely unfairly,Almost always,Almost always,Slightly confident,Once in a while,Somewhat comfortable,Sometimes,Almost never,Somewhat well
