"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
e13-96,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Not at all supportive,Somewhat respectful,Slightly optimistic,Once in a while,Not at all supportive,Not at all positive,Extremely positive,Extremely important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Somewhat clearly,A little bit of input,Not at all friendly,Once in a while,Slightly caring,Not at all supportive,Trust some,Somewhat respectful,Slightly challenging
e13-97,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-98,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-99,y,Somewhat enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Slightly positive,Slightly positive,Somewhat important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Almost no input,Slightly friendly,Almost never,Slightly caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
e13-100,y,Slightly enthusiastic,Trusted somewhat,Somewhat positive,Slightly supportive,Slightly respectful,Slightly optimistic,Sometimes,Not at all supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,A little bit of input,Slightly friendly,Sometimes,Not at all caring,Somewhat supportive,Trust some,Somewhat respectful,Quite challenging
e13-101,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-102,y,Somewhat enthusiastic,Trusted somewhat,Somewhat positive,Somewhat supportive,Slightly respectful,Quite optimistic,Frequently,Somewhat supportive,Slightly positive,Slightly positive,Not important at all,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Quite effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Sometimes,Quite caring,Extremely supportive,Trust a tremendous amount,Somewhat respectful,Somewhat challenging
e13-103,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-104,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-105,y,Slightly enthusiastic,Not at all trusted,Slightly positive,Not at all supportive,Somewhat respectful,Slightly optimistic,Almost never,Slightly supportive,Somewhat positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost never,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Extremely challenging
e13-106,y,Not at all enthusiastic,Trusted a little bit,Extremely positive,Not at all supportive,Extremely respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,A tremendous amount of input,Somewhat friendly,Once in a while,Quite caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
e13-107,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-108,y,Somewhat enthusiastic,Trusted somewhat,Slightly positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Not at all positive,Quite positive,Somewhat important,Slightly positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Not at all effective,Not at all clearly,A little bit of input,Extremely friendly,Sometimes,Somewhat caring,Quite supportive,Trust quite a bit,Quite respectful,Somewhat challenging
e13-109,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-110,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-111,y,Somewhat enthusiastic,Trusted quite a bit,Slightly positive,Somewhat supportive,Not at all respectful,Slightly optimistic,Once in a while,Somewhat supportive,Somewhat positive,Somewhat positive,Slightly important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,A little bit of input,Slightly friendly,Sometimes,Slightly caring,Somewhat supportive,Trust quite a bit,Quite respectful,Somewhat challenging
e13-112,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-113,y,Slightly enthusiastic,Trusted somewhat,Extremely positive,Not at all supportive,Extremely respectful,Extremely optimistic,Almost never,Extremely supportive,Extremely positive,Quite positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Quite effective,Quite clearly,Some input,Somewhat friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
e13-114,y,Somewhat enthusiastic,Trusted somewhat,Not at all positive,Quite supportive,Not at all respectful,Not at all optimistic,Sometimes,Slightly supportive,Not at all positive,Quite positive,Extremely important,Extremely positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,A tremendous amount of input,Slightly friendly,Sometimes,Not at all caring,Not at all supportive,Trust a little bit,Somewhat respectful,Slightly challenging
e13-115,n,,,,,,,,,,,,,,,,,,,,,,,,,
e13-116,y,Somewhat enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Once in a while,Somewhat supportive,Slightly positive,Quite positive,Extremely important,Extremely positive,Extremely effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Almost never,Not at all caring,Not at all supportive,Trust a little bit,Not at all respectful,Quite challenging
