"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
h1-111,y,Quite enthusiastic,Trusted a tremendous amount,Slightly positive,Extremely supportive,Not at all respectful,Somewhat optimistic,Almost all the time,Somewhat supportive,Somewhat positive,Somewhat positive,Quite important,Quite positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Extremely friendly,Almost all the time,Extremely caring,Quite supportive,Trust some,Quite respectful,Somewhat challenging
h1-112,y,Not at all enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Not at all respectful,Slightly optimistic,Once in a while,Not at all supportive,Slightly positive,Not at all positive,Not important at all,Not at all positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Slightly friendly,Once in a while,Not at all caring,Not at all supportive,Trust a little bit,Somewhat respectful,Slightly challenging
h1-113,y,Extremely enthusiastic,Trusted a tremendous amount,Quite positive,Extremely supportive,Extremely respectful,Extremely optimistic,Frequently,Somewhat supportive,Quite positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,A little bit of input,Somewhat friendly,Almost never,Quite caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
h1-114,y,Not at all enthusiastic,Trusted somewhat,Slightly positive,Not at all supportive,Not at all respectful,Not at all optimistic,Almost never,Not at all supportive,Not at all positive,Quite positive,Extremely important,Extremely positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Not at all friendly,Frequently,Slightly caring,Slightly supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
h1-115,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-116,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-117,y,Extremely enthusiastic,Trusted somewhat,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Once in a while,Quite supportive,Extremely positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Slightly friendly,Sometimes,Somewhat caring,Slightly supportive,Trust a little bit,Not at all respectful,Extremely challenging
h1-118,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-119,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-120,y,Quite enthusiastic,Trusted a tremendous amount,Quite positive,Quite supportive,Extremely respectful,Somewhat optimistic,Almost all the time,Slightly supportive,Not at all positive,Quite positive,Extremely important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Almost no input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Slightly challenging
h1-121,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Slightly positive,Slightly important,Slightly positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Not at all friendly,Almost all the time,Slightly caring,Not at all supportive,Trust a little bit,Somewhat respectful,Slightly challenging
h1-122,y,Not at all enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Frequently,Quite supportive,Somewhat positive,Not at all positive,Somewhat important,Slightly positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Some input,Quite friendly,Frequently,Extremely caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
h1-123,y,Quite enthusiastic,Trusted quite a bit,Slightly positive,Extremely supportive,Somewhat respectful,Slightly optimistic,Sometimes,Not at all supportive,Slightly positive,Extremely positive,Quite important,Extremely positive,Extremely effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Somewhat caring,Slightly supportive,Do not trust at all,Somewhat respectful,Somewhat challenging
h1-124,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-125,y,Extremely enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Sometimes,Somewhat supportive,Quite positive,Slightly positive,Not important at all,Not at all positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Quite clearly,Quite a bit of input,Quite friendly,Sometimes,Quite caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
h1-126,y,Somewhat enthusiastic,Trusted quite a bit,Not at all positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Quite positive,Somewhat important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,A little bit of input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust some,Slightly respectful,Somewhat challenging
h1-127,y,Quite enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Sometimes,Extremely supportive,Quite positive,Not at all positive,Not important at all,Slightly positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Not at all effective,Somewhat clearly,A little bit of input,Somewhat friendly,Once in a while,Quite caring,Extremely supportive,Trust quite a bit,Quite respectful,Slightly challenging
h1-128,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-129,y,Not at all enthusiastic,Trusted a little bit,Not at all positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Somewhat positive,Somewhat important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Some input,Somewhat friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
h1-130,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-131,y,Quite enthusiastic,Trusted a little bit,Extremely positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Once in a while,Somewhat supportive,Slightly positive,Not at all positive,Not important at all,Not at all positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Sometimes,Slightly caring,Slightly supportive,Do not trust at all,Somewhat respectful,Somewhat challenging
h1-132,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-133,y,Extremely enthusiastic,Trusted a tremendous amount,Quite positive,Quite supportive,Quite respectful,Somewhat optimistic,Sometimes,Slightly supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Not at all effectively,Not knowledgeable at all,Somewhat responsive,Slightly effective,Somewhat clearly,A little bit of input,Slightly friendly,Sometimes,Not at all caring,Not at all supportive,Do not trust at all,Not at all respectful,Quite challenging
h1-134,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-135,y,Somewhat enthusiastic,Not at all trusted,Slightly positive,Slightly supportive,Slightly respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Not at all positive,Slightly important,Not at all positive,Not at all effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
h1-136,y,Extremely enthusiastic,Trusted a little bit,Slightly positive,Extremely supportive,Somewhat respectful,Not at all optimistic,Frequently,Not at all supportive,Not at all positive,Not at all positive,Slightly important,Not at all positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Slightly clearly,Almost no input,Extremely friendly,Almost all the time,Quite caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
h1-137,y,Not at all enthusiastic,Trusted somewhat,Slightly positive,Slightly supportive,Not at all respectful,Not at all optimistic,Sometimes,Slightly supportive,Slightly positive,Quite positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Quite a bit of input,Slightly friendly,Sometimes,Slightly caring,Slightly supportive,Trust a little bit,Not at all respectful,Quite challenging
h1-138,y,Not at all enthusiastic,Trusted a little bit,Slightly positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Somewhat positive,Slightly positive,Not important at all,Slightly positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Not at all effective,Slightly clearly,A little bit of input,Slightly friendly,Almost never,Somewhat caring,Quite supportive,Trust some,Slightly respectful,Somewhat challenging
h1-139,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-140,y,Extremely enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Sometimes,Quite supportive,Extremely positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Slightly friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust some,Somewhat respectful,Slightly challenging
h1-141,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-142,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-143,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-144,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-145,y,Extremely enthusiastic,Trusted a little bit,Quite positive,Extremely supportive,Extremely respectful,Extremely optimistic,Frequently,Quite supportive,Somewhat positive,Slightly positive,Not important at all,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,A little bit of input,Somewhat friendly,Sometimes,Somewhat caring,Quite supportive,Trust quite a bit,Quite respectful,Somewhat challenging
h1-146,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-147,y,Somewhat enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Quite respectful,Extremely optimistic,Frequently,Somewhat supportive,Quite positive,Not at all positive,Slightly important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Some input,Somewhat friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
h1-148,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-149,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-150,y,Extremely enthusiastic,Trusted a tremendous amount,Extremely positive,Quite supportive,Somewhat respectful,Extremely optimistic,Almost all the time,Quite supportive,Somewhat positive,Quite positive,Quite important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Almost no input,Extremely friendly,Almost never,Extremely caring,Quite supportive,Trust quite a bit,Extremely respectful,Not at all challenging
h1-151,y,Slightly enthusiastic,Not at all trusted,Quite positive,Not at all supportive,Quite respectful,Somewhat optimistic,Once in a while,Quite supportive,Somewhat positive,Slightly positive,Not important at all,Somewhat positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Somewhat friendly,Frequently,Somewhat caring,Slightly supportive,Do not trust at all,Slightly respectful,Quite challenging
h1-152,y,Not at all enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Frequently,Quite supportive,Extremely positive,Not at all positive,Not important at all,Slightly positive,Not at all effectively,Not knowledgeable at all,Somewhat responsive,Quite effective,Quite clearly,Quite a bit of input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
